route_id,service_id,trip_id,trip_headsign,shape_id
V4-102-98,3076,4841900,Dr. Lluch,25
V4-98-102,3076,4841669,Vicent Andrés Estellés,5
V4-114-98,3076,4841902,Dr. Lluch,25
V4-98-102,3076,4841671,Vicent Andrés Estellés,5
V4-102-98,3076,4841905,Dr. Lluch,25
V4-98-114,3076,4841674,Mas del Rosari,5
V4-102-98,3076,4841907,Dr. Lluch,25
V4-98-102,3076,4841676,Vicent Andrés Estellés,5
V4-114-98,3076,4841909,Dr. Lluch,25
V4-98-102,3076,4841678,Vicent Andrés Estellés,5
V4-102-98,3076,4841912,Dr. Lluch,25
V4-98-114,3076,4841682,Mas del Rosari,5
V4-102-98,3076,4841914,Dr. Lluch,25
V4-98-102,3076,4841683,Vicent Andrés Estellés,5
V4-114-98,3076,4841918,Dr. Lluch,25
V4-98-102,3076,4841685,Vicent Andrés Estellés,5
V4-102-98,3076,4841919,Dr. Lluch,25
V4-98-114,3076,4841688,Mas del Rosari,5
V4-102-98,3076,4841921,Dr. Lluch,25
V4-98-102,3076,4841691,Vicent Andrés Estellés,5
V4-114-98,3076,4841923,Dr. Lluch,25
V4-98-102,3076,4841692,Vicent Andrés Estellés,5
V4-102-98,3076,4841926,Dr. Lluch,25
V4-98-114,3076,4841695,Mas del Rosari,5
V4-102-98,3076,4841928,Dr. Lluch,25
V4-98-102,3076,4841697,Vicent Andrés Estellés,5
V4-114-98,3076,4841930,Dr. Lluch,25
V4-98-102,3076,4841700,Vicent Andrés Estellés,5
V4-102-98,3076,4841933,Dr. Lluch,25
V4-98-114,3076,4841702,Mas del Rosari,5
V4-102-98,3076,4841935,Dr. Lluch,25
V4-98-102,3076,4841704,Vicent Andrés Estellés,5
V4-114-98,3076,4841936,Dr. Lluch,25
V4-98-102,3076,4841706,Vicent Andrés Estellés,5
V4-102-98,3076,4841939,Dr. Lluch,25
V4-98-114,3076,4841709,Mas del Rosari,5
V4-102-98,3076,4841941,Dr. Lluch,25
V4-98-102,3076,4841711,Vicent Andrés Estellés,5
V4-114-98,3076,4841943,Dr. Lluch,25
V4-98-102,3076,4841713,Vicent Andrés Estellés,5
V4-102-98,3076,4841947,Dr. Lluch,25
V4-98-114,3076,4841721,Mas del Rosari,5
V4-102-98,3076,4841949,Dr. Lluch,25
V4-98-102,3076,4841717,Vicent Andrés Estellés,5
V4-114-98,3076,4841952,Dr. Lluch,25
V4-98-102,3076,4841718,Vicent Andrés Estellés,5
V4-102-98,3076,4841956,Dr. Lluch,25
V4-98-114,3076,4841723,Mas del Rosari,5
V4-102-98,3076,4841957,Dr. Lluch,25
V4-98-102,3076,4841725,Vicent Andrés Estellés,5
V4-114-98,3076,4841959,Dr. Lluch,25
V4-98-102,3076,4841727,Vicent Andrés Estellés,5
V4-102-98,3076,4841962,Dr. Lluch,25
V4-98-114,3076,4841730,Mas del Rosari,5
V4-102-98,3076,4841964,Dr. Lluch,25
V4-98-102,3076,4841732,Vicent Andrés Estellés,5
V4-114-98,3076,4841965,Dr. Lluch,25
V4-98-102,3076,4841734,Vicent Andrés Estellés,5
V4-102-98,3076,4841968,Dr. Lluch,25
V4-98-114,3076,4841737,Mas del Rosari,5
V4-102-98,3076,4841970,Dr. Lluch,25
V4-98-102,3076,4841739,Vicent Andrés Estellés,5
V4-114-98,3076,4841972,Dr. Lluch,25
V4-98-102,3076,4841741,Vicent Andrés Estellés,5
V4-102-98,3076,4841975,Dr. Lluch,25
V4-98-114,3076,4841744,Mas del Rosari,5
V4-102-98,3076,4841977,Dr. Lluch,25
V4-98-102,3076,4841746,Vicent Andrés Estellés,5
V4-114-98,3076,4841979,Dr. Lluch,25
V4-98-102,3076,4841748,Vicent Andrés Estellés,5
V4-102-98,3076,4841982,Dr. Lluch,25
V4-98-114,3076,4841751,Mas del Rosari,5
V4-102-98,3076,4841984,Dr. Lluch,25
V4-98-102,3076,4841753,Vicent Andrés Estellés,5
V4-114-98,3076,4841986,Dr. Lluch,25
V4-98-102,3076,4841755,Vicent Andrés Estellés,5
V4-102-98,3076,4841989,Dr. Lluch,25
V4-98-114,3076,4841758,Mas del Rosari,5
V4-102-98,3076,4841991,Dr. Lluch,25
V4-98-102,3076,4841760,Vicent Andrés Estellés,5
V4-114-98,3076,4841993,Dr. Lluch,25
V4-98-102,3076,4841762,Vicent Andrés Estellés,5
V4-102-98,3076,4841996,Dr. Lluch,25
V4-98-114,3076,4841766,Mas del Rosari,5
V4-102-98,3076,4841998,Dr. Lluch,25
V4-98-102,3076,4841767,Vicent Andrés Estellés,5
V4-114-98,3076,4842000,Dr. Lluch,25
V4-98-102,3076,4841769,Vicent Andrés Estellés,5
V4-102-98,3076,4842003,Dr. Lluch,25
V4-98-114,3076,4841772,Mas del Rosari,5
V4-102-98,3076,4842005,Dr. Lluch,25
V4-98-102,3076,4841774,Vicent Andrés Estellés,5
V4-114-98,3076,4842007,Dr. Lluch,25
V4-98-102,3076,4841776,Vicent Andrés Estellés,5
V4-102-98,3076,4842010,Dr. Lluch,25
V4-98-114,3076,4841779,Mas del Rosari,5
V4-102-98,3076,4842012,Dr. Lluch,25
V4-98-102,3076,4841781,Vicent Andrés Estellés,5
V4-114-98,3076,4842014,Dr. Lluch,25
V4-98-102,3076,4841783,Vicent Andrés Estellés,5
V4-102-98,3076,4842017,Dr. Lluch,25
V4-98-114,3076,4841786,Mas del Rosari,5
V4-102-98,3076,4842019,Dr. Lluch,25
V4-98-102,3076,4841789,Vicent Andrés Estellés,5
V4-114-98,3076,4842021,Dr. Lluch,25
V4-102-98,3076,4842024,Dr. Lluch,25
V4-98-114,3076,4841792,Mas del Rosari,5
V4-102-98,3076,4842026,Dr. Lluch,25
V4-114-98,3076,4842028,Dr. Lluch,25
V4-102-98,3076,4842030,Dr. Lluch,25
V4-98-102,3076,4841797,Vicent Andrés Estellés,5
V4-102-98,3076,4842033,Dr. Lluch,25
V4-114-98,3076,4842034,Dr. Lluch,25
V4-102-98,3076,4842038,Dr. Lluch,25
V4-98-102,3076,4841800,Vicent Andrés Estellés,5
V4-102-98,3076,4842039,Dr. Lluch,25
V4-114-98,3076,4842040,Dr. Lluch,25
V4-114-98,3076,4842045,Dr. Lluch,25
V4-98-102,3076,4841803,Vicent Andrés Estellés,5
V4-102-98,3076,4842046,Dr. Lluch,25
V4-102-98,3076,4842049,Dr. Lluch,25
V4-98-102,3076,4841807,Vicent Andrés Estellés,5
V4-95-98,3076,4842052,Dr. Lluch,5
V4-102-98,3076,4842053,Dr. Lluch,25
V4-98-102,3076,4841810,Vicent Andrés Estellés,5
V4-102-98,3076,4842056,Dr. Lluch,25
V4-98-102,3076,4841813,Vicent Andrés Estellés,5
V4-102-98,3076,4842059,Dr. Lluch,25
V4-98-114,3076,4841816,Mas del Rosari,5
V4-102-98,3076,4842061,Dr. Lluch,25
V4-115-94,3076,4841586,Ll. Llarga - Terramelar,25
V4-115-29,3076,4841825,Empalme,25
V4-115-29,3076,4841589,Ll. Llarga - Terramelar,25
V4-115-29,3076,4841830,Empalme,25
V4-115-29,3076,4841593,Ll. Llarga - Terramelar,25
V4-115-29,3076,4841836,Empalme,25
V4-29-115,3076,4841597,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841842,Empalme,25
V4-29-115,3076,4841603,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841851,Empalme,25
V4-29-115,3076,4841609,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841862,Empalme,25
V4-29-115,3076,4841614,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841868,Empalme,25
V4-29-115,3076,4841623,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841876,Empalme,25
V4-29-115,3076,4841631,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841882,Empalme,25
V4-29-115,3076,4841637,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841890,Empalme,25
V4-29-115,3076,4841645,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841896,Empalme,25
V4-29-115,3076,4841651,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841904,Empalme,25
V4-29-115,3076,4841659,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841910,Empalme,25
V4-29-115,3076,4841665,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841915,Empalme,25
V4-29-115,3076,4841673,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841924,Empalme,25
V4-29-115,3076,4841679,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841932,Empalme,25
V4-29-115,3076,4841687,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841937,Empalme,25
V4-29-115,3076,4841693,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841945,Empalme,25
V4-29-115,3076,4841698,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841954,Empalme,25
V4-29-115,3076,4841707,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841961,Empalme,25
V4-29-115,3076,4841715,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841966,Empalme,25
V4-29-115,3076,4841720,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841974,Empalme,25
V4-29-115,3076,4841729,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841980,Empalme,25
V4-29-115,3076,4841735,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841988,Empalme,25
V4-29-115,3076,4841743,Ll. Llarga - Terramelar,5
V4-115-29,3076,4841994,Empalme,25
V4-29-115,3076,4841749,Ll. Llarga - Terramelar,5
V4-115-29,3076,4842002,Empalme,25
V4-29-115,3076,4841757,Ll. Llarga - Terramelar,5
V4-115-29,3076,4842008,Empalme,25
V4-29-115,3076,4841763,Ll. Llarga - Terramelar,5
V4-115-29,3076,4842016,Empalme,25
V4-29-115,3076,4841771,Ll. Llarga - Terramelar,5
V4-115-29,3076,4842022,Empalme,25
V4-29-115,3076,4841777,Ll. Llarga - Terramelar,5
V4-115-29,3076,4842029,Empalme,25
V4-29-115,3076,4841785,Ll. Llarga - Terramelar,5
V4-115-29,3076,4842035,Empalme,25
V4-29-115,3076,4841794,Ll. Llarga - Terramelar,5
V4-115-98,3076,4842043,Dr. Lluch,5
V5-69-123,3076,4840925,Marítim,7
V5-69-66,3076,4841276,Alameda,44
V5-73-123,3076,4840924,Marítim,7
V5-73-123,3076,4841275,Av. del Cid,7
V5-69-123,3076,4840923,Marítim,7
V5-182-123,3076,4841274,Aeroport,7
V5-182-123,3076,4840922,Marítim,7
V5-69-66,3076,4841273,Alameda,44
V5-69-123,3076,4840921,Marítim,7
V5-182-123,3076,4841272,Aeroport,7
V5-182-123,3076,4840920,Marítim,7
V5-69-66,3076,4841271,Alameda,44
V5-69-123,3076,4840919,Marítim,7
V5-182-123,3076,4841270,Aeroport,7
V5-182-123,3076,4840918,Marítim,7
V5-182-123,3076,4841269,Aeroport,7
V5-182-123,3076,4840917,Marítim,7
V5-69-66,3076,4841268,Alameda,44
V5-182-123,3076,4840916,Marítim,7
V5-182-123,3076,4841267,Aeroport,7
V5-182-123,3076,4840915,Marítim,7
V5-182-123,3076,4841266,Aeroport,7
V5-182-123,3076,4840914,Marítim,7
V5-182-123,3076,4841265,Aeroport,7
V5-182-123,3076,4840913,Marítim,7
V5-182-123,3076,4841264,Aeroport,7
V5-182-123,3076,4840912,Marítim,7
V5-182-123,3076,4841263,Aeroport,7
V5-182-123,3076,4840911,Marítim,7
V5-182-123,3076,4841262,Aeroport,7
V5-182-123,3076,4840910,Marítim,7
V5-182-123,3076,4841261,Aeroport,7
V5-182-123,3076,4840909,Marítim,7
V5-182-123,3076,4841260,Aeroport,7
V5-182-123,3076,4840908,Marítim,7
V5-182-123,3076,4841259,Aeroport,7
V5-182-123,3076,4840907,Marítim,7
V5-182-123,3076,4841258,Aeroport,7
V5-182-123,3076,4840906,Marítim,7
V5-182-123,3076,4841257,Aeroport,7
V5-182-123,3076,4840905,Marítim,7
V5-182-123,3076,4841256,Aeroport,7
V5-182-123,3076,4840904,Marítim,7
V5-182-123,3076,4841255,Aeroport,7
V5-182-123,3076,4840903,Marítim,7
V5-182-123,3076,4841254,Aeroport,7
V5-182-123,3076,4840902,Marítim,7
V5-182-123,3076,4841253,Aeroport,7
V5-182-123,3076,4840901,Marítim,7
V5-182-123,3076,4841252,Aeroport,7
V5-182-123,3076,4840900,Marítim,7
V5-182-123,3076,4841251,Aeroport,7
V5-182-123,3076,4840899,Marítim,7
V5-182-123,3076,4841250,Aeroport,7
V5-182-123,3076,4840898,Marítim,7
V5-182-123,3076,4841249,Aeroport,7
V5-182-123,3076,4840897,Marítim,7
V5-182-123,3076,4841248,Aeroport,7
V5-182-123,3076,4840896,Marítim,7
V5-182-123,3076,4841247,Aeroport,7
V5-182-123,3076,4840895,Marítim,7
V5-182-123,3076,4841246,Aeroport,7
V5-182-123,3076,4840894,Marítim,7
V5-182-123,3076,4841245,Aeroport,7
V5-182-123,3076,4840893,Marítim,7
V5-182-123,3076,4841244,Aeroport,7
V5-182-123,3076,4840892,Marítim,7
V5-182-123,3076,4841243,Aeroport,7
V5-182-123,3076,4840891,Marítim,7
V5-182-123,3076,4841242,Aeroport,7
V5-182-123,3076,4840890,Marítim,7
V5-182-123,3076,4841241,Aeroport,7
V5-182-123,3076,4840889,Marítim,7
V5-182-123,3076,4841240,Aeroport,7
V5-182-123,3076,4840888,Marítim,7
V5-182-123,3076,4841239,Aeroport,7
V5-182-123,3076,4840887,Marítim,7
V5-182-123,3076,4841238,Aeroport,7
V5-182-123,3076,4840886,Marítim,7
V5-182-123,3076,4841237,Aeroport,7
V5-182-123,3076,4840885,Marítim,7
V5-182-123,3076,4841236,Aeroport,7
V5-182-123,3076,4840884,Marítim,7
V5-182-123,3076,4841235,Aeroport,7
V5-182-123,3076,4840883,Marítim,7
V5-182-123,3076,4841234,Aeroport,7
V5-182-123,3076,4840882,Marítim,7
V5-182-123,3076,4841233,Aeroport,7
V5-182-123,3076,4840881,Marítim,7
V5-182-123,3076,4841232,Aeroport,7
V5-182-123,3076,4840880,Marítim,7
V5-182-123,3076,4841231,Aeroport,7
V5-182-123,3076,4841445,Marítim,7
V5-182-123,3076,4841230,Aeroport,7
V5-182-123,3076,4841446,Marítim,7
V5-182-123,3076,4841229,Aeroport,7
V5-182-123,3076,4841444,Marítim,7
V5-182-123,3076,4841228,Aeroport,7
V5-182-123,3076,4841442,Marítim,7
V5-182-123,3076,4841227,Aeroport,7
V5-182-123,3076,4841226,Aeroport,7
V5-182-123,3076,4841441,Marítim,7
V5-182-123,3076,4841225,Aeroport,7
V5-182-123,3076,4841440,Marítim,7
V6-132-94,3076,4841585,Tossal del Rei,10
V6-132-123,3076,4841822,Marítim,10
V6-132-94,3076,4841590,Tossal del Rei,10
V6-132-123,3076,4841826,Marítim,10
V6-95-132,3076,4841594,Tossal del Rei,10
V6-132-123,3076,4841829,Marítim,10
V6-123-132,3076,4841598,Tossal del Rei,8
V6-95-123,3076,4841832,Marítim,8
V6-123-132,3076,4841601,Tossal del Rei,8
V6-132-123,3076,4841834,Marítim,10
V6-123-132,3076,4841604,Tossal del Rei,8
V6-95-123,3076,4841838,Marítim,8
V6-123-132,3076,4841607,Tossal del Rei,8
V6-132-123,3076,4841841,Marítim,10
V6-123-132,3076,4841611,Tossal del Rei,8
V6-132-123,3076,4841846,Marítim,10
V6-123-132,3076,4841615,Tossal del Rei,8
V6-132-123,3076,4841850,Marítim,10
V6-123-132,3076,4841619,Tossal del Rei,8
V6-132-123,3076,4841855,Marítim,10
V6-123-132,3076,4841624,Tossal del Rei,8
V6-132-123,3076,4841859,Marítim,10
V6-123-132,3076,4841628,Tossal del Rei,8
V6-132-123,3076,4841864,Marítim,10
V6-123-132,3076,4841633,Tossal del Rei,8
V6-132-123,3076,4841869,Marítim,10
V6-123-132,3076,4841638,Tossal del Rei,8
V6-132-123,3076,4841873,Marítim,10
V6-123-132,3076,4841642,Tossal del Rei,8
V6-132-123,3076,4841878,Marítim,10
V6-123-132,3076,4841647,Tossal del Rei,8
V6-132-123,3076,4841883,Marítim,10
V6-123-132,3076,4841652,Tossal del Rei,8
V6-132-123,3076,4841887,Marítim,10
V6-123-132,3076,4841656,Tossal del Rei,8
V6-132-123,3076,4841892,Marítim,10
V6-123-132,3076,4841661,Tossal del Rei,8
V6-132-123,3076,4841897,Marítim,10
V6-123-132,3076,4841666,Tossal del Rei,8
V6-132-123,3076,4841901,Marítim,10
V6-123-132,3076,4841670,Tossal del Rei,8
V6-132-123,3076,4841906,Marítim,10
V6-123-132,3076,4841675,Tossal del Rei,8
V6-132-123,3076,4841911,Marítim,10
V6-123-132,3076,4841680,Tossal del Rei,8
V6-132-123,3076,4841916,Marítim,10
V6-123-132,3076,4841684,Tossal del Rei,8
V6-132-123,3076,4841920,Marítim,10
V6-123-132,3076,4841689,Tossal del Rei,8
V6-132-123,3076,4841925,Marítim,10
V6-123-132,3076,4841694,Tossal del Rei,8
V6-132-123,3076,4841929,Marítim,10
V6-123-132,3076,4841699,Tossal del Rei,8
V6-132-123,3076,4841934,Marítim,10
V6-123-132,3076,4841703,Tossal del Rei,8
V6-132-123,3076,4841938,Marítim,10
V6-123-132,3076,4841708,Tossal del Rei,8
V6-132-123,3076,4841942,Marítim,10
V6-123-132,3076,4841712,Tossal del Rei,8
V6-132-123,3076,4841948,Marítim,10
V6-123-132,3076,4841716,Tossal del Rei,8
V6-132-123,3076,4841955,Marítim,10
V6-123-132,3076,4841722,Tossal del Rei,8
V6-132-123,3076,4841958,Marítim,10
V6-123-132,3076,4841726,Tossal del Rei,8
V6-132-123,3076,4841963,Marítim,10
V6-123-132,3076,4841731,Tossal del Rei,8
V6-132-123,3076,4841967,Marítim,10
V6-123-132,3076,4841736,Tossal del Rei,8
V6-132-123,3076,4841971,Marítim,10
V6-123-132,3076,4841740,Tossal del Rei,8
V6-132-123,3076,4841976,Marítim,10
V6-123-132,3076,4841745,Tossal del Rei,8
V6-132-123,3076,4841981,Marítim,10
V6-123-132,3076,4841750,Tossal del Rei,8
V6-132-123,3076,4841985,Marítim,10
V6-123-132,3076,4841754,Tossal del Rei,8
V6-132-123,3076,4841990,Marítim,10
V6-123-132,3076,4841759,Tossal del Rei,8
V6-132-123,3076,4841995,Marítim,10
V6-123-132,3076,4841764,Tossal del Rei,8
V6-132-123,3076,4841999,Marítim,10
V6-123-132,3076,4841768,Tossal del Rei,8
V6-132-123,3076,4842004,Marítim,10
V6-123-132,3076,4841773,Tossal del Rei,8
V6-132-123,3076,4842009,Marítim,10
V6-123-132,3076,4841778,Tossal del Rei,8
V6-132-123,3076,4842013,Marítim,10
V6-123-132,3076,4841782,Tossal del Rei,8
V6-132-123,3076,4842018,Marítim,10
V6-123-132,3076,4841787,Tossal del Rei,8
V6-132-123,3076,4842023,Marítim,10
V6-123-132,3076,4841790,Tossal del Rei,8
V6-132-123,3076,4842027,Marítim,10
V6-123-98,3076,4841793,Dr. Lluch,10
V6-132-123,3076,4842031,Marítim,10
V6-123-132,3076,4841795,Tossal del Rei,8
V6-132-123,3076,4842036,Marítim,10
V6-123-132,3076,4841798,Tossal del Rei,8
V6-132-123,3076,4842041,Marítim,10
V6-123-132,3076,4841801,Tossal del Rei,8
V6-132-123,3076,4842044,Marítim,10
V6-123-98,3076,4841804,Dr. Lluch,10
V6-132-123,3076,4842048,Marítim,10
V6-123-132,3076,4841805,Tossal del Rei,8
V6-132-123,3076,4842051,Marítim,10
V6-123-132,3076,4841808,Tossal del Rei,8
V6-132-123,3076,4842054,Marítim,10
V6-123-132,3076,4841811,Tossal del Rei,8
V6-132-123,3076,4842057,Marítim,10
V6-123-132,3076,4841814,Tossal del Rei,8
V6-132-94,3076,4842060,Beteró,10
V6-123-132,3076,4841817,Tossal del Rei,8
V7-69-123,3076,4841449,Marítim,45
V7-69-66,3076,4841220,Alameda,6
V7-107-123,3076,4841450,Marítim,45
V7-107-123,3076,4841219,Torrent Avinguda,45
V7-107-123,3076,4841451,Marítim,45
V7-107-66,3076,4841218,Torrent Avinguda,45
V7-107-123,3076,4841452,Marítim,45
V7-107-66,3076,4841217,Torrent Avinguda,45
V7-107-123,3076,4841453,Marítim,45
V7-107-123,3076,4841216,Torrent Avinguda,45
V7-107-123,3076,4841454,Marítim,45
V7-107-123,3076,4841215,Torrent Avinguda,45
V7-107-123,3076,4841455,Marítim,45
V7-107-123,3076,4841214,Torrent Avinguda,45
V7-107-123,3076,4841456,Marítim,45
V7-107-123,3076,4841213,Torrent Avinguda,45
V7-107-123,3076,4841457,Marítim,45
V7-107-123,3076,4841212,Torrent Avinguda,45
V7-107-123,3076,4841458,Marítim,45
V7-107-123,3076,4841211,Torrent Avinguda,45
V7-107-123,3076,4841459,Marítim,45
V7-107-123,3076,4841210,Torrent Avinguda,45
V7-107-123,3076,4841460,Marítim,45
V7-107-123,3076,4841209,Torrent Avinguda,45
V7-107-123,3076,4841461,Marítim,45
V7-107-123,3076,4841208,Torrent Avinguda,45
V7-107-123,3076,4841462,Marítim,45
V7-107-123,3076,4841207,Torrent Avinguda,45
V7-107-123,3076,4841463,Marítim,45
V7-107-123,3076,4841206,Torrent Avinguda,45
V7-107-123,3076,4841464,Marítim,45
V7-107-123,3076,4841205,Torrent Avinguda,45
V7-107-123,3076,4841465,Marítim,45
V7-107-123,3076,4841204,Torrent Avinguda,45
V7-107-123,3076,4841466,Marítim,45
V7-107-123,3076,4841203,Torrent Avinguda,45
V7-107-123,3076,4841467,Marítim,45
V7-107-123,3076,4841202,Torrent Avinguda,45
V7-107-123,3076,4841468,Marítim,45
V7-107-123,3076,4841201,Torrent Avinguda,45
V7-107-123,3076,4841469,Marítim,45
V7-107-123,3076,4841200,Torrent Avinguda,45
V7-107-123,3076,4841470,Marítim,45
V7-107-123,3076,4841199,Torrent Avinguda,45
V7-107-123,3076,4841471,Marítim,45
V7-107-123,3076,4841198,Torrent Avinguda,45
V7-107-123,3076,4841472,Marítim,45
V7-107-123,3076,4841197,Torrent Avinguda,45
V7-107-123,3076,4841473,Marítim,45
V7-107-123,3076,4841196,Torrent Avinguda,45
V7-107-123,3076,4841474,Marítim,45
V7-107-123,3076,4841195,Torrent Avinguda,45
V7-107-123,3076,4841475,Marítim,45
V7-107-123,3076,4841194,Torrent Avinguda,45
V7-107-123,3076,4841476,Marítim,45
V7-107-123,3076,4841193,Torrent Avinguda,45
V7-107-123,3076,4841477,Marítim,45
V7-107-123,3076,4841192,Torrent Avinguda,45
V7-107-123,3076,4841478,Marítim,45
V7-107-123,3076,4841191,Torrent Avinguda,45
V7-107-123,3076,4841479,Marítim,45
V7-107-123,3076,4841190,Torrent Avinguda,45
V7-107-123,3076,4841480,Marítim,45
V7-107-123,3076,4841189,Torrent Avinguda,45
V7-107-123,3076,4841481,Marítim,45
V7-107-123,3076,4841188,Torrent Avinguda,45
V7-107-123,3076,4841482,Marítim,45
V7-107-123,3076,4841187,Torrent Avinguda,45
V7-107-123,3076,4841483,Marítim,45
V7-107-123,3076,4841186,Torrent Avinguda,45
V7-107-123,3076,4841484,Marítim,45
V7-107-123,3076,4841185,Torrent Avinguda,45
V7-107-123,3076,4841485,Marítim,45
V7-107-123,3076,4841184,Torrent Avinguda,45
V7-107-123,3076,4841486,Marítim,45
V7-107-123,3076,4841183,Torrent Avinguda,45
V7-107-123,3076,4841487,Marítim,45
V7-107-123,3076,4841182,Torrent Avinguda,45
V7-107-123,3076,4841488,Marítim,45
V7-107-123,3076,4841181,Torrent Avinguda,45
V7-107-123,3076,4841489,Marítim,45
V7-107-123,3076,4841180,Torrent Avinguda,45
V7-107-123,3076,4841490,Marítim,45
V7-107-123,3076,4841179,Torrent Avinguda,45
V7-107-123,3076,4841491,Marítim,45
V7-107-123,3076,4841178,Torrent Avinguda,45
V7-107-123,3076,4841492,Marítim,45
V7-107-123,3076,4841177,Torrent Avinguda,45
V7-107-123,3076,4841493,Marítim,45
V7-107-123,3076,4841176,Torrent Avinguda,45
V7-107-123,3076,4841494,Marítim,45
V7-107-123,3076,4841175,Torrent Avinguda,45
V7-107-66,3076,4841495,Machado,45
V7-107-123,3076,4841174,Torrent Avinguda,45
V7-107-66,3076,4841496,Machado,45
V7-107-123,3076,4841173,Torrent Avinguda,45
V7-107-66,3076,4841497,Machado,45
V7-107-123,3076,4841172,Torrent Avinguda,45
V8-123-126,3076,4841617,Neptú,9
V8-95-123,3076,4841844,Marítim,9
V8-123-126,3076,4841621,Neptú,9
V8-126-123,3076,4841848,Marítim,59
V8-123-126,3076,4841626,Neptú,9
V8-126-123,3076,4841852,Marítim,59
V8-123-126,3076,4841630,Neptú,9
V8-126-123,3076,4841857,Marítim,59
V8-123-126,3076,4841635,Neptú,9
V8-126-123,3076,4841861,Marítim,59
V8-123-126,3076,4841640,Neptú,9
V8-126-123,3076,4841866,Marítim,59
V8-123-126,3076,4841644,Neptú,9
V8-126-123,3076,4841871,Marítim,59
V8-123-126,3076,4841649,Neptú,9
V8-126-123,3076,4841875,Marítim,59
V8-123-126,3076,4841654,Neptú,9
V8-126-123,3076,4841880,Marítim,59
V8-123-126,3076,4841658,Neptú,9
V8-126-123,3076,4841885,Marítim,59
V8-123-126,3076,4841663,Neptú,9
V8-126-123,3076,4841889,Marítim,59
V8-123-126,3076,4841668,Neptú,9
V8-126-123,3076,4841894,Marítim,59
V8-123-126,3076,4841672,Neptú,9
V8-126-123,3076,4841899,Marítim,59
V8-123-126,3076,4841677,Neptú,9
V8-126-123,3076,4841903,Marítim,59
V8-123-126,3076,4841681,Neptú,9
V8-126-123,3076,4841908,Marítim,59
V8-123-126,3076,4841686,Neptú,9
V8-126-123,3076,4841913,Marítim,59
V8-123-126,3076,4841690,Neptú,9
V8-126-123,3076,4841917,Marítim,59
V8-123-126,3076,4841696,Neptú,9
V8-126-123,3076,4841922,Marítim,59
V8-123-126,3076,4841701,Neptú,9
